
´«ÀÏ¼ö
ÁöÁ¡/Áö¿ª¸í : ¼­¿ï
¸ñÃø °üÃø ¼öÇà ±â°£ : 1907-10-01 ~ 2100-12-31

Æò±Õ ´«ÀÏ¼ö
¿¬µµ,1¿ù,2¿ù,3¿ù,4¿ù,5¿ù,6¿ù,7¿ù,8¿ù,9¿ù,10¿ù,11¿ù,12¿ù,¿¬ÇÕ°è,¼øÀ§
1907,¡ª,¡ª,¡ª,¡ª,¡ª,¡ª,¡ª,¡ª,¡ª,0.0,5.0,10.0,15.0,114
1938,0310,¼­¿ï,´«,7.6
1938,1109,¼­¿ï,´«,-
1938,1129,¼­¿ï,´«,0.6
1938,1206,¼­¿ï,´«,1.0
1938,1208,¼­¿ï,´«,-
1938,1211,¼­¿ï,´«,0.3
1938,1217,¼­¿ï,´«,-
1938,1223,¼­¿ï,´«,1.4
1938,1224,¼­¿ï,´«,0.8
1938,1230,¼­¿ï,´«,-
1939,0101,¼­¿ï,´«,1.7
1939,0104,¼­¿ï,´«,1.6
1939,0106,¼­¿ï,´«,0.4
1939,0107,¼­¿ï,´«,1.0
1939,0109,¼­¿ï,´«,0.3
1939,0110,¼­¿ï,´«,0.0
1939,0114,¼­¿ï,´«,1.4
1939,0115,¼­¿ï,´«,0.0
1939,0117,¼­¿ï,´«,-
1939,0118,¼­¿ï,´«,2.5
1939,0121,¼­¿ï,´«,1.3
1939,0125,¼­¿ï,´«,1.7
1939,0131,¼­¿ï,´«,-
1939,0204,¼­¿ï,´«,0.0
1939,0205,¼­¿ï,´«,1.2
1939,0209,¼­¿ï,´«,-
1939,0212,¼­¿ï,´«,-
1939,0217,¼­¿ï,´«,3.6
1939,0218,¼­¿ï,´«,3.8
1939,0316,¼­¿ï,´«,-
1939,0325,¼­¿ï,´«,-
1939,0326,¼­¿ï,´«,-
1939,1114,¼­¿ï,´«,-
1939,1127,¼­¿ï,´«,-
1939,1128,¼­¿ï,´«,3.8
1939,1130,¼­¿ï,´«,-
1939,1203,¼­¿ï,´«,-
1939,1204,¼­¿ï,´«,-
1939,1213,¼­¿ï,´«,4.7
1939,1218,¼­¿ï,´«,-
1939,1222,¼­¿ï,´«,-
1940,0102,¼­¿ï,´«,0.6
1940,0103,¼­¿ï,´«,0.2
1940,0107,¼­¿ï,´«,1.0
1940,0108,¼­¿ï,´«,1.2
1940,0111,¼­¿ï,´«,0.8
1940,0206,¼­¿ï,´«,-
1940,0208,¼­¿ï,´«,-
1940,0212,¼­¿ï,´«,-
1940,0213,¼­¿ï,´«,8.7
1940,0221,¼­¿ï,´«,-
1940,0311,¼­¿ï,´«,0.3
1940,0313,¼­¿ï,´«,0.5
1940,0314,¼­¿ï,´«,0.3
1940,0315,¼­¿ï,´«,3.4
1940,0405,¼­¿ï,´«,-
1940,1201,¼­¿ï,´«,-
1940,1202,¼­¿ï,´«,-
1940,1213,¼­¿ï,´«,2.0
1940,1217,¼­¿ï,´«,-
1940,1226,¼­¿ï,´«,0.2
1940,1227,¼­¿ï,´«,0.0
1941,0110,¼­¿ï,´«,5.2
1941,0111,¼­¿ï,´«,0.0
1941,0114,¼­¿ï,´«,1.3
1941,0115,¼­¿ï,´«,6.6
1941,0119,¼­¿ï,´«,0.6
1941,0121,¼­¿ï,´«,-
1941,0122,¼­¿ï,´«,6.8
1941,0123,¼­¿ï,´«,0.2
1941,0124,¼­¿ï,´«,0.2
1941,0125,¼­¿ï,´«,-
1941,0126,¼­¿ï,´«,0.4
1941,0127,¼­¿ï,´«,2.5
1941,0129,¼­¿ï,´«,3.1
1941,0130,¼­¿ï,´«,0.9
1941,0203,¼­¿ï,´«,0.3
1941,0209,¼­¿ï,´«,10.7
1941,0210,¼­¿ï,´«,0.1
1941,0302,¼­¿ï,´«,0.0
1941,0303,¼­¿ï,´«,0.0
1941,0306,¼­¿ï,´«,-
1941,0311,¼­¿ï,´«,2.2
1941,1206,¼­¿ï,´«,-
1941,1212,¼­¿ï,´«,5.6
1941,1215,¼­¿ï,´«,0.0
1941,1216,¼­¿ï,´«,0.0
1941,1227,¼­¿ï,´«,-
1941,1231,¼­¿ï,´«,-
1942,0103,¼­¿ï,´«,2.2
1942,0106,¼­¿ï,´«,1.3
1942,0107,¼­¿ï,´«,1.7
1942,0108,¼­¿ï,´«,-
1942,0109,¼­¿ï,´«,9.8
1942,0110,¼­¿ï,´«,0.0
1942,0113,¼­¿ï,´«,0.4
1942,0129,¼­¿ï,´«,-
1942,0201,¼­¿ï,´«,2.3
1942,0208,¼­¿ï,´«,-
1942,0209,¼­¿ï,´«,-
1942,0217,¼­¿ï,´«,0.4
1942,0224,¼­¿ï,´«,-
1942,0226,¼­¿ï,´«,0.1
1942,0305,¼­¿ï,´«,-
1942,0309,¼­¿ï,´«,0.0
1942,0314,¼­¿ï,´«,-
1942,1108,¼­¿ï,´«,4.3
1942,1126,¼­¿ï,´«,6.8
1942,1127,¼­¿ï,´«,2.0
1942,1202,¼­¿ï,´«,0.6
1942,1207,¼­¿ï,´«,0.0
1942,1209,¼­¿ï,´«,0.2
1942,1212,¼­¿ï,´«,0.0
1942,1218,¼­¿ï,´«,-
1942,1225,¼­¿ï,´«,4.7
1942,1226,¼­¿ï,´«,1.8
1942,1228,¼­¿ï,´«,2.0
1943,0101,¼­¿ï,´«,-
1943,0108,¼­¿ï,´«,2.8
1943,0110,¼­¿ï,´«,0.7
1943,0113,¼­¿ï,´«,-
1943,0122,¼­¿ï,´«,-
1943,0129,¼­¿ï,´«,1.3
1943,0203,¼­¿ï,´«,0.0
1943,0204,¼­¿ï,´«,5.2
1943,0206,¼­¿ï,´«,8.2
1943,0208,¼­¿ï,´«,-
1943,0209,¼­¿ï,´«,0.0
1943,0210,¼­¿ï,´«,0.5
1943,0211,¼­¿ï,´«,0.0
1943,0214,¼­¿ï,´«,-
1943,0217,¼­¿ï,´«,3.2
1943,0308,¼­¿ï,´«,0.0
1943,0407,¼­¿ï,´«,-
1943,0408,¼­¿ï,´«,0.5
1943,0412,¼­¿ï,´«,-
1943,1118,¼­¿ï,´«,-
1943,1119,¼­¿ï,´«,0.4
1943,1120,¼­¿ï,´«,0.3
1943,1121,¼­¿ï,´«,-
1943,1207,¼­¿ï,´«,0.0
1943,1209,¼­¿ï,´«,-
1943,1210,¼­¿ï,´«,0.3
1943,1211,¼­¿ï,´«,-
1943,1226,¼­¿ï,´«,0.4
1943,1230,¼­¿ï,´«,-
1944,0104,¼­¿ï,´«,7.8
1944,0109,¼­¿ï,´«,0.0
1944,0110,¼­¿ï,´«,0.0
1944,0202,¼­¿ï,´«,-
1944,0204,¼­¿ï,´«,0.7
1944,0205,¼­¿ï,´«,1.6
1944,0206,¼­¿ï,´«,0.2
1944,0210,¼­¿ï,´«,0.0
1944,0212,¼­¿ï,´«,-
1944,0218,¼­¿ï,´«,0.0
1944,0219,¼­¿ï,´«,6.3
1944,0220,¼­¿ï,´«,0.0
1944,0223,¼­¿ï,´«,-
1944,0224,¼­¿ï,´«,5.3
1944,0305,¼­¿ï,´«,4.2
1944,0306,¼­¿ï,´«,3.3
1944,0307,¼­¿ï,´«,0.0
1944,0309,¼­¿ï,´«,0.0
1944,0310,¼­¿ï,´«,0.4
1944,0320,¼­¿ï,´«,-
1944,0328,¼­¿ï,´«,-
1944,0329,¼­¿ï,´«,-
1944,0331,¼­¿ï,´«,0.5
1944,0402,¼­¿ï,´«,0.3
1944,1112,¼­¿ï,´«,-
1944,1114,¼­¿ï,´«,-
1944,1201,¼­¿ï,´«,-
1944,1203,¼­¿ï,´«,-
1944,1204,¼­¿ï,´«,0.0
1944,1205,¼­¿ï,´«,2.4
1944,1206,¼­¿ï,´«,4.6
1944,1212,¼­¿ï,´«,0.2
1944,1219,¼­¿ï,´«,0.6
1944,1220,¼­¿ï,´«,-
1944,1221,¼­¿ï,´«,1.3
1944,1222,¼­¿ï,´«,-
1944,1225,¼­¿ï,´«,-
1944,1226,¼­¿ï,´«,3.3
1944,1227,¼­¿ï,´«,5.0
1944,1228,¼­¿ï,´«,1.0
1944,1229,¼­¿ï,´«,0.0
1944,1230,¼­¿ï,´«,-
1944,1231,¼­¿ï,´«,0.0
1945,0101,¼­¿ï,´«,0.0
1945,0103,¼­¿ï,´«,0.0
1945,0114,¼­¿ï,´«,-
1945,0119,¼­¿ï,´«,1.0
1945,0121,¼­¿ï,´«,-
1945,0122,¼­¿ï,´«,1.5
1945,0126,¼­¿ï,´«,3.3
1945,0202,¼­¿ï,´«,-
1945,0209,¼­¿ï,´«,2.3
1945,0216,¼­¿ï,´«,-
1945,0217,¼­¿ï,´«,-
1945,0218,¼­¿ï,´«,4.4
1945,0221,¼­¿ï,´«,-
1945,0222,¼­¿ï,´«,0.4
1945,0304,¼­¿ï,´«,2.5
1945,0305,¼­¿ï,´«,1.0
1945,0309,¼­¿ï,´«,0.5
1945,0317,¼­¿ï,´«,4.0
1945,0319,¼­¿ï,´«,-
1945,1201,¼­¿ï,´«,0.0
1945,1202,¼­¿ï,´«,1.6
1945,1203,¼­¿ï,´«,3.2
1945,1209,¼­¿ï,´«,-
1945,1210,¼­¿ï,´«,-
1945,1211,¼­¿ï,´«,0.9
1945,1227,¼­¿ï,´«,4.7
1945,1230,¼­¿ï,´«,0.9
1946,0102,¼­¿ï,´«,0.4
1946,0103,¼­¿ï,´«,1.2
1946,0106,¼­¿ï,´«,4.2
1946,0113,¼­¿ï,´«,4.3
1946,0114,¼­¿ï,´«,1.5
1946,0115,¼­¿ï,´«,2.8
1946,0118,¼­¿ï,´«,-
1946,0204,¼­¿ï,´«,-
1946,0207,¼­¿ï,´«,-
1946,0208,¼­¿ï,´«,-
1946,0211,¼­¿ï,´«,-
1946,0212,¼­¿ï,´«,-
1946,0312,¼­¿ï,´«,-
1946,0313,¼­¿ï,´«,-
1946,0321,¼­¿ï,´«,-
1946,0330,¼­¿ï,´«,-
1946,1130,¼­¿ï,´«,-
1946,1201,¼­¿ï,´«,-
1946,1204,¼­¿ï,´«,2.6
1946,1205,¼­¿ï,´«,3.8
1946,1208,¼­¿ï,´«,0.0
1946,1212,¼­¿ï,´«,-
1946,1213,¼­¿ï,´«,-
1946,1217,¼­¿ï,´«,-
1946,1222,¼­¿ï,´«,-
1946,1226,¼­¿ï,´«,11.5
1946,1229,¼­¿ï,´«,1.2
1946,1231,¼­¿ï,´«,-
1947,0105,¼­¿ï,´«,7.0
1947,0109,¼­¿ï,´«,0.0
1947,0110,¼­¿ï,´«,7.2
1947,0111,¼­¿ï,´«,10.3
1947,0123,¼­¿ï,´«,4.3
1947,0124,¼­¿ï,´«,4.5
1947,0129,¼­¿ï,´«,0.5
1947,0130,¼­¿ï,´«,0.5
1947,0207,¼­¿ï,´«,-
1947,0208,¼­¿ï,´«,1.4
1947,0214,¼­¿ï,´«,0.0
1947,0219,¼­¿ï,´«,0.3
1947,0227,¼­¿ï,´«,4.5
1947,0305,¼­¿ï,´«,0.0
1947,0307,¼­¿ï,´«,0.0
1947,0308,¼­¿ï,´«,2.0
1947,0309,¼­¿ï,´«,0.0
1947,0325,¼­¿ï,´«,0.0
1947,0329,¼­¿ï,´«,-
1947,0330,¼­¿ï,´«,0.0
1947,1119,¼­¿ï,´«,-
1947,1125,¼­¿ï,´«,-
1947,1126,¼­¿ï,´«,-
1947,1201,¼­¿ï,´«,3.3
1947,1202,¼­¿ï,´«,0.0
1947,1205,¼­¿ï,´«,-
1947,1206,¼­¿ï,´«,-
1947,1212,¼­¿ï,´«,-
1947,1214,¼­¿ï,´«,-
1947,1220,¼­¿ï,´«,-
1947,1221,¼­¿ï,´«,-
1947,1222,¼­¿ï,´«,-
1947,1231,¼­¿ï,´«,-
1948,0105,¼­¿ï,´«,-
1948,0110,¼­¿ï,´«,0.0
1948,0113,¼­¿ï,´«,0.1
1948,0114,¼­¿ï,´«,3.5
1948,0115,¼­¿ï,´«,-
1948,0122,¼­¿ï,´«,-
1948,0123,¼­¿ï,´«,-
1948,0124,¼­¿ï,´«,-
1948,0125,¼­¿ï,´«,-
1948,0126,¼­¿ï,´«,-
1948,0127,¼­¿ï,´«,-
1948,0128,¼­¿ï,´«,-
1948,0129,¼­¿ï,´«,-
1948,0201,¼­¿ï,´«,-
1948,0222,¼­¿ï,´«,-
1948,0223,¼­¿ï,´«,-
1948,0224,¼­¿ï,´«,-
1948,0225,¼­¿ï,´«,-
1948,0306,¼­¿ï,´«,-
1948,1231,¼­¿ï,´«,-
1949,0101,¼­¿ï,´«,0.2
1949,0102,¼­¿ï,´«,-
1949,0103,¼­¿ï,´«,-
1949,0109,¼­¿ï,´«,-
1949,0110,¼­¿ï,´«,-
1949,0111,¼­¿ï,´«,-
1949,0112,¼­¿ï,´«,-
1949,0113,¼­¿ï,´«,-
1949,0114,¼­¿ï,´«,1.3
1949,0118,¼­¿ï,´«,-
1949,0121,¼­¿ï,´«,-
1949,0125,¼­¿ï,´«,-
1949,0129,¼­¿ï,´«,-
1949,0211,¼­¿ï,´«,-
1949,0213,¼­¿ï,´«,-
1949,0217,¼­¿ï,´«,0.8
1949,0318,¼­¿ï,´«,-
1949,0319,¼­¿ï,´«,-
1949,0405,¼­¿ï,´«,-
1949,0413,¼­¿ï,´«,-
1949,1116,¼­¿ï,´«,-
1949,1118,¼­¿ï,´«,2.5
1949,1205,¼­¿ï,´«,0.0
1949,1206,¼­¿ï,´«,-
1949,1210,¼­¿ï,´«,0.9
1949,1212,¼­¿ï,´«,-
1949,1214,¼­¿ï,´«,0.6
1949,1215,¼­¿ï,´«,2.0
1949,1216,¼­¿ï,´«,0.0
1949,1223,¼­¿ï,´«,0.8
1949,1224,¼­¿ï,´«,0.7
1949,1226,¼­¿ï,´«,0.8
1949,1227,¼­¿ï,´«,4.6
1950,0103,¼­¿ï,´«,-
1950,0105,¼­¿ï,´«,0.2
1950,0107,¼­¿ï,´«,1.1
1950,0108,¼­¿ï,´«,2.0
1950,0112,¼­¿ï,´«,0.0
1950,0114,¼­¿ï,´«,0.0
1950,0122,¼­¿ï,´«,-
1950,0123,¼­¿ï,´«,-
1950,0130,¼­¿ï,´«  Áø´«±úºñ,-
1950,0131,¼­¿ï,´«,-
1950,0203,¼­¿ï,´«,-
1950,0206,¼­¿ï,´«,-
1950,0211,¼­¿ï,´«,-
1950,0215,¼­¿ï,´«,-
1950,0216,¼­¿ï,´«,-
1950,0217,¼­¿ï,´«,-
1950,0218,¼­¿ï,´«,-
1950,0301,¼­¿ï,´«,-
1950,0310,¼­¿ï,´«,-
1950,0311,¼­¿ï,´«,-
1950,0320,¼­¿ï,´«,1.0
1951,1226,¼­¿ï,´«,2.0
1951,1230,¼­¿ï,´«,3.4
1951,1231,¼­¿ï,´«,0.8
1952,0110,¼­¿ï,´«,-
1952,0114,¼­¿ï,´«,1.7
1952,0118,¼­¿ï,´«,-
1952,0119,¼­¿ï,´«,0.6
1952,0121,¼­¿ï,´«,0.7
1952,0122,¼­¿ï,´«,-
1952,0124,¼­¿ï,´«,1.8
1952,0127,¼­¿ï,´«,-
1952,0201,¼­¿ï,´«,2.5
1952,0206,¼­¿ï,´«,0.0
1952,0207,¼­¿ï,´«,1.7
1952,0211,¼­¿ï,´«,2.2
1952,0212,¼­¿ï,´«,-
1952,0215,¼­¿ï,´«,0.4
1952,0221,¼­¿ï,´«,0.3
1952,0222,¼­¿ï,´«,5.5
1952,0225,¼­¿ï,´«,5.4
1952,0226,¼­¿ï,´«,4.0
1952,0302,¼­¿ï,´«,1.6
1952,0308,¼­¿ï,´«,-
1952,0319,¼­¿ï,´«,-
1952,0322,¼­¿ï,´«,-
1952,1107,¼­¿ï,´«,-
1952,1201,¼­¿ï,´«,-
1952,1207,¼­¿ï,´«,-
1952,1219,¼­¿ï,´«,-
1952,1221,¼­¿ï,´«,-
1952,1222,¼­¿ï,´«,-
1952,1227,¼­¿ï,´«,-
1952,1231,¼­¿ï,´«,-
1953,0128,¼­¿ï,´«,-
1953,0206,¼­¿ï,´«,-
1953,0210,¼­¿ï,´«,-
1953,0217,¼­¿ï,´«,-
1953,0312,¼­¿ï,´«,-
1953,1123,¼­¿ï,´«,-
1953,1207,¼­¿ï,´«,-
1953,1209,¼­¿ï,´«,-
1953,1222,¼­¿ï,´«,3.5
1953,1223,¼­¿ï,´«,4.1
1953,1229,¼­¿ï,´«,-
1954,0102,¼­¿ï,´«,-
1954,0105,¼­¿ï,´«,0.5
1954,0106,¼­¿ï,´«,-
1954,0108,¼­¿ï,´«,-
1954,0109,¼­¿ï,´«,-
1954,0113,¼­¿ï,´«,0.4
1954,0114,¼­¿ï,´«,6.0
1954,0116,¼­¿ï,´«,-
1954,0121,¼­¿ï,Áø´«±úºñ,-
1954,0127,¼­¿ï,´«,3.8
1954,0131,¼­¿ï,´«,4.5
1954,0201,¼­¿ï,´«,6.4
1954,0314,¼­¿ï,´«,-
1954,1213,¼­¿ï,´«,6.6
1954,1215,¼­¿ï,´«,1.0
1954,1216,¼­¿ï,´«,-
1954,1219,¼­¿ï,´«,0.0
1955,0104,¼­¿ï,´«,1.6
1955,0105,¼­¿ï,´«,2.1
1955,0109,¼­¿ï,´«,3.9
1955,0114,¼­¿ï,´«,0.0
1955,0115,¼­¿ï,´«,0.4
1955,0116,¼­¿ï,´«,0.0
1955,0117,¼­¿ï,´«,0.5
1955,0118,¼­¿ï,´«,0.0
1955,0119,¼­¿ï,´«,1.0
1955,0128,¼­¿ï,´«,0.0
1955,0129,¼­¿ï,´«,4.2
1955,0130,¼­¿ï,´«,5.5
1955,0201,¼­¿ï,´«,0.2
1955,0212,¼­¿ï,´«,0.1
1955,0213,¼­¿ï,´«,2.0
1955,0219,¼­¿ï,´«,5.4
1955,0302,¼­¿ï,´«,0.0
1955,0305,¼­¿ï,´«,0.0
1955,0312,¼­¿ï,´«,2.3
1955,1107,¼­¿ï,´«,0.0
1955,1207,¼­¿ï,´«,0.0
1955,1220,¼­¿ï,´«,-
1955,1224,¼­¿ï,´«,3.0
1955,1228,¼­¿ï,´«,0.7
1955,1229,¼­¿ï,´«,0.1
1956,0109,¼­¿ï,´«,0.1
1956,0110,¼­¿ï,´«,0.5
1956,0112,¼­¿ï,´«,0.1
1956,0113,¼­¿ï,´«,0.0
1956,0115,¼­¿ï,´«,1.0
1956,0118,¼­¿ï,´«  Áø´«±úºñ,0.0
1956,0120,¼­¿ï,´«,0.5
1956,0121,¼­¿ï,´«,5.2
1956,0122,¼­¿ï,´«,0.2
1956,0124,¼­¿ï,´«,0.0
1956,0126,¼­¿ï,´«,0.0
1956,0127,¼­¿ï,´«,0.7
1956,0129,¼­¿ï,´«,0.0
1956,0206,¼­¿ï,´«,0.4
1956,0208,¼­¿ï,´«,5.0
1956,0215,¼­¿ï,´«,0.7
1956,0220,¼­¿ï,´«,0.0
1956,0223,¼­¿ï,´«,0.0
1956,0227,¼­¿ï,´«,1.6
1956,0228,¼­¿ï,´«,22.8
1956,0229,¼­¿ï,´«,0.0
1956,0303,¼­¿ï,´«,1.8
1956,0306,¼­¿ï,´«,0.0
1956,0310,¼­¿ï,´«,0.6
1956,0311,¼­¿ï,´«,11.2
1956,0325,¼­¿ï,´«,4.6
1956,0326,¼­¿ï,´«,4.2
1956,1112,¼­¿ï,´«,-
1956,1126,¼­¿ï,´«,0.0
1956,1128,¼­¿ï,´«,2.2
1956,1129,¼­¿ï,´«,0.8
1956,1201,¼­¿ï,´«,0.0
1956,1206,¼­¿ï,´«,2.6
1956,1207,¼­¿ï,´«,-
1956,1215,¼­¿ï,´«,0.0
1956,1216,¼­¿ï,´«,-
1956,1217,¼­¿ï,´«,0.2
1956,1220,¼­¿ï,´«,1.9
1956,1228,¼­¿ï,´«,0.2
1956,1231,¼­¿ï,´«,4.5
1957,0109,¼­¿ï,´«,3.7
1957,0110,¼­¿ï,´«,8.6
1957,0114,¼­¿ï,´«,7.0
1957,0115,¼­¿ï,´«,-
1957,0118,¼­¿ï,´«,-
1957,0126,¼­¿ï,´«,1.4
1957,0129,¼­¿ï,´«,1.3
1957,0202,¼­¿ï,´«,-
1957,0203,¼­¿ï,´«,6.5
1957,0207,¼­¿ï,´«,-
1957,0208,¼­¿ï,´«,2.3
1957,0214,¼­¿ï,´«,4.8
1957,0215,¼­¿ï,´«,4.9
1957,0218,¼­¿ï,´«,6.4
1957,0220,¼­¿ï,´«,0.0
1957,0221,¼­¿ï,´«,-
1957,0225,¼­¿ï,´«,0.1
1957,0226,¼­¿ï,´«,-
1957,0227,¼­¿ï,´«,0.0
1957,0228,¼­¿ï,´«,0.4
1957,0307,¼­¿ï,´«,0.2
1957,0308,¼­¿ï,´«,2.2
1957,0309,¼­¿ï,´«,1.5
1957,0318,¼­¿ï,´«,-
1957,0323,¼­¿ï,´«,1.3
1957,0324,¼­¿ï,´«,-
1957,0325,¼­¿ï,´«,-
1957,0328,¼­¿ï,´«,-
1957,1205,¼­¿ï,´«,-
1957,1208,¼­¿ï,´«,-
1957,1215,¼­¿ï,´«,-
1957,1216,¼­¿ï,´«,-
1957,1217,¼­¿ï,´«,0.3
1957,1218,¼­¿ï,´«,0.4
1957,1219,¼­¿ï,´«,0.5
1957,1223,¼­¿ï,´«,-
1957,1225,¼­¿ï,´«,-
1957,1230,¼­¿ï,´«,-
1958,0101,¼­¿ï,´«,5.0
1958,0103,¼­¿ï,´«,2.3
1958,0104,¼­¿ï,´«,4.8
1958,0105,¼­¿ï,´«,0.2
1958,0113,¼­¿ï,´«,9.8
1958,0114,¼­¿ï,´«,2.4
1958,0115,¼­¿ï,´«,5.5
1958,0120,¼­¿ï,´«,2.4
1958,0121,¼­¿ï,´«,9.1
1958,0122,¼­¿ï,´«,-
1958,0125,¼­¿ï,´«,-
1958,0126,¼­¿ï,´«,18.9
1958,0207,¼­¿ï,´«,-
1958,0211,¼­¿ï,´«,7.2
1958,0212,¼­¿ï,´«,3.0
1958,0217,¼­¿ï,´«,0.4
1958,0221,¼­¿ï,´«  ¼Ò³«´«,0.4
1958,0301,¼­¿ï,´«,1.1
1958,0317,¼­¿ï,´«,-
1958,0318,¼­¿ï,´«,2.5
1958,0328,¼­¿ï,´«,0.6
1958,0329,¼­¿ï,´«,1.0
1958,1121,¼­¿ï,´«,-
1958,1219,¼­¿ï,´«,-
1958,1220,¼­¿ï,´«,0.5
1958,1221,¼­¿ï,´«,0.0
1958,1227,¼­¿ï,´«,2.5
1958,1228,¼­¿ï,´«,0.0
1958,1230,¼­¿ï,´«,-
1959,0103,¼­¿ï,´«,3.5
1959,0109,¼­¿ï,´«,1.5
1959,0111,¼­¿ï,´«,1.6
1959,0112,¼­¿ï,´«,0.5
1959,0114,¼­¿ï,´«,-
1959,0115,¼­¿ï,´«,0.4
1959,0130,¼­¿ï,´«,0.0
1959,0201,¼­¿ï,´«,-
1959,0202,¼­¿ï,´«,0.9
1959,0208,¼­¿ï,´«,0.0
1959,0214,¼­¿ï,´«,-
1959,0215,¼­¿ï,´«,-
1959,0301,¼­¿ï,´«,-
1959,0302,¼­¿ï,´«,0.0
1959,1219,¼­¿ï,´«,-
1959,1223,¼­¿ï,´«  Áø´«±úºñ,0.6
1959,1226,¼­¿ï,´«,-
1959,1227,¼­¿ï,Áø´«±úºñ,-
1959,1228,¼­¿ï,´«,-
1959,1231,¼­¿ï,´«,3.1
1960,0102,¼­¿ï,´«,2.8
1960,0103,¼­¿ï,´«,-
1960,0106,¼­¿ï,´«,-
1960,0107,¼­¿ï,´«,0.6
1960,0108,¼­¿ï,´«,-
1960,0109,¼­¿ï,´«,-
1960,0110,¼­¿ï,´«,-
1960,0112,¼­¿ï,´«,-
1960,0114,¼­¿ï,´«,1.1
1960,0115,¼­¿ï,´«,0.2
1960,0116,¼­¿ï,´«,0.5
1960,0118,¼­¿ï,´«,0.0
1960,0120,¼­¿ï,´«,0.2
1960,0125,¼­¿ï,´«,4.9
1960,0126,¼­¿ï,´«,0.3
1960,0127,¼­¿ï,´«,-
1960,0213,¼­¿ï,´«,-
1960,0217,¼­¿ï,´«,0.1
1960,0220,¼­¿ï,´«,-
1960,0221,¼­¿ï,´«,0.0
1960,1126,¼­¿ï,´«,-
1960,1127,¼­¿ï,´«,5.2
1960,1128,¼­¿ï,´«,0.9
1960,1130,¼­¿ï,´«,-
1960,1205,¼­¿ï,´«,-
1960,1207,¼­¿ï,´«,0.0
1960,1209,¼­¿ï,´«,0.9
1960,1213,¼­¿ï,´«,-
1960,1215,¼­¿ï,´«,-
1960,1217,¼­¿ï,´«,0.2
1960,1220,¼­¿ï,´«,0.2
1960,1221,¼­¿ï,´«,0.0
1960,1222,¼­¿ï,´«,0.0
1960,1227,¼­¿ï,´«,-
1961,0103,¼­¿ï,´«,8.2
1961,0107,¼­¿ï,´«,0.0
1961,0112,¼­¿ï,´«,0.2
1961,0113,¼­¿ï,´«  ½Î¶ô´«,0.2
1961,0115,¼­¿ï,´«,2.3
1961,0116,¼­¿ï,´«,6.7
1961,0117,¼­¿ï,´«,3.5
1961,0120,¼­¿ï,´«  ½Î¶ô´«,0.8
1961,0121,¼­¿ï,½Î¶ô´«,0.0
1961,0124,¼­¿ï,´«  Áø´«±úºñ  ½Î¶ô´«,5.9
1961,0125,¼­¿ï,´«  ½Î¶ô´«,0.7
1961,0131,¼­¿ï,´«,-
1961,0205,¼­¿ï,´«,-
1961,0206,¼­¿ï,´«,-
1961,0207,¼­¿ï,´«,-
1961,0211,¼­¿ï,´«,3.6
1961,0213,¼­¿ï,´«,-
1961,0216,¼­¿ï,´«  ½Î¶ô´«,0.6
1961,0226,¼­¿ï,´«,0.0
1961,0303,¼­¿ï,´«  ½Î¶ô´«,-
1961,0326,¼­¿ï,´«,2.4
1961,0327,¼­¿ï,´«,7.8
1961,1109,¼­¿ï,´«,-
1961,1110,¼­¿ï,´«,-
1961,1207,¼­¿ï,´«,1.8
1961,1208,¼­¿ï,´«,-
1961,1216,¼­¿ï,´«  Áø´«±úºñ  ¼Ò³«´«,0.2
1961,1220,¼­¿ï,´«,0.8
1961,1222,¼­¿ï,´«,-
1961,1223,¼­¿ï,Áø´«±úºñ  ½Î¶ô´«,-
1961,1224,¼­¿ï,Áø´«±úºñ,-
1961,1231,¼­¿ï,´«,-
1962,0101,¼­¿ï,´«,0.4
1962,0104,¼­¿ï,´«,0.3
1962,0105,¼­¿ï,´«,0.2
1962,0106,¼­¿ï,´«,0.2
1962,0107,¼­¿ï,´«,-
1962,0110,¼­¿ï,´«,0.2
1962,0111,¼­¿ï,´«,0.2
1962,0112,¼­¿ï,´«  ½Î¶ô´«,-
1962,0113,¼­¿ï,½Î¶ô´«,-
1962,0117,¼­¿ï,´«  ½Î¶ô´«,0.5
1962,0118,¼­¿ï,´«  ½Î¶ô´«,1.8
1962,0128,¼­¿ï,´«,-
1962,0129,¼­¿ï,´«,2.2
1962,0208,¼­¿ï,´«  Áø´«±úºñ  ½Î¶ô´«,3.4
1962,0213,¼­¿ï,´«,-
1962,0214,¼­¿ï,´«,9.3
1962,0217,¼­¿ï,´«,0.8
1962,0218,¼­¿ï,´«  ½Î¶ô´«,6.2
1962,0220,¼­¿ï,´«,-
1962,0226,¼­¿ï,´«,-
1962,0228,¼­¿ï,´«,-
1962,0301,¼­¿ï,´«,2.2
1962,0302,¼­¿ï,´«,-
1962,0306,¼­¿ï,´«  Áø´«±úºñ,-
1962,0317,¼­¿ï,´«  ½Î¶ô´«,2.5
1962,0323,¼­¿ï,´«,-
1962,0325,¼­¿ï,´«  Áø´«±úºñ,1.5
1962,0328,¼­¿ï,´«,-
1962,0403,¼­¿ï,´«,0.0
1962,1104,¼­¿ï,½Î¶ô´«,-
1962,1120,¼­¿ï,´«  Áø´«±úºñ,-
1962,1127,¼­¿ï,Áø´«±úºñ,-
1962,1201,¼­¿ï,´«,0.0
